Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDP27,2975.193406761577,OUT046
FDO38,-582.7923496414337,OUT010
FDE28,5039.563589210016,OUT027
FDO27,1728.284729851359,OUT035
DRL23,3168.9509894147486,OUT027
FDS28,1027.068348708508,OUT046
FDX24,1576.8218839850063,OUT013
FDZ02,1784.0734724042356,OUT035
FDL46,1839.2554744810388,OUT045
FDS60,4250.409336238305,OUT027
NCO06,717.6465905641753,OUT017
FDO16,1575.604240547302,OUT035
FDC60,1593.7200437221393,OUT049
FDA48,3143.385870077206,OUT018
FDZ36,4385.028482398677,OUT027
FDK27,1908.4289842610208,OUT045
FDW23,471.6325537035447,OUT018
FDM14,1541.182350809011,OUT018
FDM14,1815.3528147796867,OUT013
FDW60,2582.1162522474688,OUT018
FDE21,1937.8367449367734,OUT013
NCM42,1909.6295631404073,OUT035
FDY59,-325.27664244780635,OUT010
DRI49,1411.6164616201534,OUT049
FDT28,537.2071923218483,OUT019
FDQ22,492.4516104473241,OUT018
FDR60,1379.3844046079023,OUT049
FDC50,-340.25310825444285,OUT019
FDV24,2420.169634351454,OUT013
DRF48,1114.8936484944288,OUT010
FDQ47,720.7024107545564,OUT046
DRN36,1683.403725076681,OUT049
NCY06,2186.5456966803404,OUT035
FDE52,1667.710034861253,OUT035
NCB54,1960.2734232898465,OUT045
NCF31,2544.246719333175,OUT035
FDJ08,4390.76265434792,OUT027
NCC07,1827.144449290769,OUT017
NCD19,2337.084931130401,OUT027
FDL46,2028.7564046335751,OUT049
FDM20,3747.487028898604,OUT045
NCI06,943.0398761002469,OUT010
DRM11,4122.364533017648,OUT035
NCH07,2216.561537605648,OUT018
FDS23,2100.7278006301885,OUT013
FDO49,669.6110700121153,OUT018
FDS35,1217.221714061268,OUT049
DRK39,1285.9726813735917,OUT045
DRI39,1099.978006582693,OUT049
FDV04,2624.8631109665666,OUT017
NCN14,2975.483390659307,OUT035
FDH08,3643.5167154159767,OUT013
FDS20,2869.665523148345,OUT046
FDV40,1379.9784542136144,OUT049
FDZ48,-86.89226142343932,OUT010
FDS24,2932.0148532120584,OUT027
FDK44,2828.497943221718,OUT049
FDS48,2339.162803170232,OUT045
FDK26,1102.71344936989,OUT010
FDD23,2937.07155905272,OUT045
NCH54,2634.2183373391254,OUT017
NCP14,-188.76888283441167,OUT010
FDM60,-1102.8992058263443,OUT010
FDV24,2476.404942163207,OUT017
FDH08,3307.1939714733785,OUT018
FDS12,3456.900864195075,OUT027
FDR39,4257.419862283465,OUT027
FDP12,2172.1116928418496,OUT027
DRF60,5054.8400351898,OUT027
FDC09,1883.508662707904,OUT035
FDF50,2792.6310969882375,OUT018
FDG28,3949.81155231378,OUT035
NCE19,1057.1553589040082,OUT017
NCM53,-135.38119785417803,OUT010
NCN18,1869.1723657928887,OUT049
FDF32,3238.100114202481,OUT035
FDF11,3794.3675501120706,OUT013
DRI59,3568.414316636819,OUT049
NCG54,2780.94239834641,OUT035
FDM44,1678.203434473681,OUT046
FDT57,3413.214260619038,OUT018
FDV24,2369.6357117290468,OUT046
FDI50,1710.7204506835274,OUT019
FDS09,1104.3527497603109,OUT035
NCC31,3861.4868349885733,OUT027
FDQ07,1570.3560600779106,OUT019
FDC22,3127.28160646126,OUT017
FDZ56,2686.5134977821212,OUT046
FDZ40,-886.762611024415,OUT019
FDS46,3392.0789039431993,OUT027
DRD24,2178.0225931934388,OUT045
FDV45,3076.110717187323,OUT017
FDL26,2402.33000013926,OUT045
FDA56,1738.9110946749895,OUT018
FDN27,1901.2545117692034,OUT046
FDM20,3893.6092714590472,OUT049
FDO16,1507.2173898711967,OUT017
FDL03,3249.545728230856,OUT035
FDE58,1865.6219302935826,OUT046
FDI02,3275.7956275253136,OUT027
NCC55,-1192.3770005445713,OUT019
FDR03,2987.9011520547037,OUT018
FDB14,1662.1679460339792,OUT017
FDR45,3772.5792602048527,OUT013
NCN07,2178.643760182831,OUT017
FDM51,-145.5376841060563,OUT019
FDT52,5264.676501721284,OUT027
FDL26,2437.143782847011,OUT046
NCZ42,3677.8689670361705,OUT046
DRI47,456.852184197695,OUT019
FDW40,2322.447274960206,OUT013
FDN34,2710.5360779484195,OUT046
FDS01,2961.64901331318,OUT035
NCG55,1786.9058715791346,OUT045
FDC11,1578.889640068445,OUT035
FDX35,3287.552822041207,OUT018
NCB06,2504.7436220358873,OUT046
FDR09,2147.006876225221,OUT019
FDC53,1723.1701314393003,OUT017
FDY45,3990.4304464530264,OUT013
FDA22,754.8653210773699,OUT010
FDE02,1702.4437496190933,OUT035
FDW21,1637.8254474510582,OUT045
FDV34,1307.5016795396912,OUT046
FDS59,1937.4107538080564,OUT049
NCW17,2147.7122949500335,OUT017
NCK54,1804.4971605622065,OUT046
FDG17,1966.89554712567,OUT019
FDG35,2883.7181900134233,OUT017
FDD08,-1134.5765725347399,OUT010
NCO07,3381.1193548026718,OUT017
FDJ10,409.0743816793189,OUT010
FDW36,1811.7912010783198,OUT017
FDW21,-104.4617286760058,OUT010
FDY19,2023.8981623947702,OUT017
DRE03,889.3223243086387,OUT013
NCC55,786.1303113732854,OUT049
FDH52,-728.1369806091939,OUT010
FDO09,4203.267619634895,OUT017
FDU43,3686.948731205222,OUT045
FDX09,883.518810045009,OUT010
FDH40,-431.8870969130985,OUT019
FDW58,1823.742026173326,OUT017
FDC47,3624.1058505220476,OUT017
NCR41,1674.3492540532345,OUT035
DRG49,3913.447603866281,OUT035
FDC52,3894.6038049572057,OUT027
FDY13,1276.9689188702807,OUT046
FDY35,915.8285060569292,OUT013
FDI35,2960.63683492597,OUT017
NCU18,2342.6309631222525,OUT049
FDY33,2273.201297867001,OUT018
FDC15,3895.312389893489,OUT027
FDU01,3082.50972815646,OUT049
NCU42,2650.156888648163,OUT046
NCV29,2512.732021311834,OUT018
NCY30,2959.982470997533,OUT017
FDQ46,1913.0945804426638,OUT049
FDG58,3895.0606737330468,OUT027
FDK33,3446.5487531721237,OUT017
NCD07,1756.652065149462,OUT045
NCX29,3699.261649927388,OUT027
NCT42,2382.283708216127,OUT013
DRN59,948.0167681826247,OUT035
FDI44,1465.3501433905146,OUT035
FDA45,2867.566369360889,OUT049
FDP31,1088.4448376179603,OUT045
FDY01,1874.2015536922418,OUT046
FDT09,1921.912497617521,OUT018
DRH03,2974.0502070128,OUT027
FDA36,2682.497330391175,OUT018
NCF31,2514.3089967550295,OUT017
FDG14,2548.1904585180646,OUT049
FDG28,5255.859874286134,OUT027
FDU14,3974.302850045398,OUT049
FDY47,277.641069673693,OUT019
FDI56,1604.5953567263807,OUT049
DRD01,1058.2901272256609,OUT013
FDM22,1015.6800257938485,OUT046
FDH33,806.119052978948,OUT013
DRZ24,1906.80637334161,OUT013
NCQ38,1707.036851734675,OUT046
FDO16,2848.951686969095,OUT027
FDU07,3804.0672245512205,OUT027
NCB07,3053.215632751301,OUT013
FDU48,2070.6775038584847,OUT045
NCM43,2539.1369107319324,OUT045
FDR31,477.4442687769964,OUT010
DRK49,485.8640965023897,OUT018
NCI30,1891.2851961255474,OUT010
DRD60,2935.4735144551114,OUT017
NCG19,3591.594898092401,OUT046
FDH12,1864.0621203508322,OUT035
FDM32,1664.4357517254252,OUT035
FDM27,2628.2187787986018,OUT035
NCU53,4016.9563628576107,OUT027
NCQ18,1583.4188645225065,OUT046
FDS10,2857.058396272111,OUT013
FDB33,3943.712059634531,OUT027
FDI12,1500.6283829248778,OUT013
NCW42,3454.653936541189,OUT013
NCC06,1793.7615499003145,OUT018
FDW02,2170.502748485484,OUT017
NCD43,1793.7506507598991,OUT017
FDM57,1168.996020141791,OUT018
FDA58,3746.909297591484,OUT017
FDK56,2868.8594684072345,OUT046
FDP52,3566.3611914910985,OUT045
FDW20,1741.1552858084322,OUT018
FDS52,1776.7492541255112,OUT049
NCT29,1649.0057833972269,OUT018
NCL54,2751.1907865371477,OUT013
FDC05,3073.984942677343,OUT045
FDF34,3278.409530159694,OUT035
FDP03,3472.9430691699076,OUT027
FDD32,-434.45057683997334,OUT010
FDZ10,1993.9399995433123,OUT045
FDZ40,1122.3963525441538,OUT035
FDD51,516.6908408515703,OUT018
NCY30,946.522512834241,OUT019
FDP58,3467.8473464158474,OUT017
FDV49,4193.470258837233,OUT017
FDY24,-941.3729488748809,OUT019
NCO55,1823.9188677395127,OUT017
FDR13,2050.362846686615,OUT017
FDS51,1189.7139975779805,OUT017
FDP26,1615.804841860249,OUT045
NCB54,3480.8772734528607,OUT027
FDF32,3166.5458795391764,OUT017
FDN31,2700.786913771585,OUT018
DRM48,765.5148622375223,OUT017
FDN20,2775.5039837737645,OUT049
DRL01,3623.2447469826934,OUT046
FDV56,1913.0969256332842,OUT049
DRH13,3174.4565178372754,OUT027
FDA03,2462.1273793855803,OUT017
FDF47,4894.181646105177,OUT027
FDX32,2355.191778183758,OUT046
FDX57,1735.6968900637285,OUT049
NCA30,2873.118827888992,OUT045
FDO49,974.9194416484171,OUT013
FDL04,-167.80036313159258,OUT019
DRM48,825.1720133677006,OUT035
FDR16,3368.339571015937,OUT013
NCC19,2710.4954688865055,OUT018
NCE42,3570.909648247374,OUT045
FDY24,1090.876839920944,OUT017
FDH19,2878.571304522757,OUT049
FDJ46,2759.4005106592567,OUT013
FDN45,1587.3242280400877,OUT010
FDY08,2398.7722052657095,OUT035
FDZ37,1626.755755063697,OUT035
NCT30,777.8860070461758,OUT045
DRY23,526.9236785631015,OUT018
NCZ30,1682.2336779154036,OUT018
FDC44,1542.3901521750852,OUT018
FDB45,1873.2528661931494,OUT035
FDY04,2669.5588390578987,OUT013
FDM27,2525.920354241983,OUT046
FDZ43,3877.353616943534,OUT017
FDT39,601.4654602955208,OUT019
NCC06,170.0645591045643,OUT019
FDL15,3876.9166421732475,OUT027
FDL57,4122.935497378638,OUT017
FDU08,1628.346639748794,OUT046
FDK40,4159.584103077231,OUT017
FDQ12,1698.36339069836,OUT010
FDS48,2506.187662512424,OUT017
FDP09,3260.8590240410745,OUT045
FDW21,1775.0605104626825,OUT049
FDY25,2982.0668475866264,OUT035
DRE13,1524.259093100587,OUT017
FDV43,-1076.4292785361297,OUT019
FDD22,1750.7464849776086,OUT045
FDM46,-369.8568008948894,OUT019
NCO30,1013.5279826405366,OUT010
FDM25,2774.996246729472,OUT046
NCN41,2068.8199825185984,OUT049
FDU24,1486.8750615272183,OUT045
FDZ50,2918.3009902878925,OUT046
FDP45,3979.4042654531204,OUT013
NCM54,1947.0108556224402,OUT045
FDW10,870.9125108073155,OUT019
FDP20,2162.722826913635,OUT017
FDK32,2436.608621104289,OUT046
FDN52,1590.4450480915193,OUT049
FDM58,1787.2652020902683,OUT045
FDZ46,3225.57132823076,OUT027
NCA18,1609.5973540141672,OUT018
FDD35,1959.5496418915545,OUT046
NCK31,1027.9855964873905,OUT035
FDI40,3105.618117477896,OUT027
FDT50,-242.287127632517,OUT019
NCT06,2573.1894956880037,OUT046
FDT31,3112.5250759868636,OUT035
FDT45,1049.2944197956786,OUT049
FDT13,2881.6575647022587,OUT045
FDO50,1430.1268058976066,OUT045
NCU18,353.2505230900431,OUT010
NCR54,3114.9633747009048,OUT049
NCO18,2528.5246665039576,OUT018
FDU09,979.3510785136889,OUT045
FDT13,2683.869470102691,OUT018
FDE09,1833.3059261031508,OUT046
NCK53,-228.1924322797165,OUT019
FDG45,3413.4409530684497,OUT049
DRH15,931.4975713600525,OUT035
FDO21,1680.8301184576671,OUT019
FDD14,4297.979926227337,OUT027
FDC09,1736.2367166925626,OUT046
FDH45,2263.680314340578,OUT027
FDV32,1119.3853350415473,OUT046
FDG12,2099.113227210113,OUT035
FDS32,2328.7847678870767,OUT013
NCL55,3573.050996881735,OUT018
DRE01,3864.216987483716,OUT035
DRE15,1387.3871486913933,OUT049
NCL42,3736.2243205345753,OUT045
FDP31,1161.9884008858942,OUT013
FDN33,1304.9018318460587,OUT018
FDZ59,2637.5832059627087,OUT046
FDE45,931.7170442615123,OUT010
FDJ07,1961.667058619558,OUT013
FDQ45,2670.2827697853118,OUT018
FDM33,4824.039690171043,OUT027
FDO15,-519.8793843700557,OUT010
FDM46,1552.2680968235736,OUT013
FDR03,3190.1469128328367,OUT045
FDY49,2422.854669517217,OUT018
FDQ60,1893.1457125231032,OUT045
FDW10,2873.029496728041,OUT049
FDO51,966.9287911132566,OUT049
FDJ40,1551.9973485984337,OUT018
FDS20,2597.0807126962845,OUT018
FDU45,1923.3271779213517,OUT013
FDV02,2814.6978870450143,OUT035
FDN09,3749.9537204915764,OUT046
NCM55,4327.740943355289,OUT027
FDN23,2074.7410184810733,OUT018
FDY31,450.2085101045558,OUT010
FDW03,-72.42038015893945,OUT010
FDD14,2856.4465218491882,OUT046
FDV23,2110.0674747733224,OUT017
DRI03,2682.767346624479,OUT045
FDN13,1758.848205106833,OUT035
FDF45,2527.520464847725,OUT027
FDU46,1659.902434696213,OUT035
FDB57,3617.7675884732244,OUT049
FDV12,1780.8452666320327,OUT049
FDQ58,2424.873672245985,OUT013
NCA18,1958.0200842507115,OUT017
FDH52,1217.0359060082649,OUT049
FDM24,2151.7123178472757,OUT018
NCP43,4256.692458316629,OUT027
NCO18,906.7840279517687,OUT019
FDM32,1615.195162805005,OUT017
NCL07,801.8355201841126,OUT017
FDK03,3992.601404867824,OUT013
FDP59,1831.4802249927116,OUT017
FDQ24,3974.604689529104,OUT049
FDQ16,1532.9992584428558,OUT018
FDU44,2626.3319340125645,OUT013
FDH28,-1126.9730431551784,OUT010
FDV28,-1200.6081058872207,OUT019
FDM22,947.9048317784268,OUT045
FDR56,3097.6420990126912,OUT046
FDV39,3183.546040753554,OUT049
FDU37,-506.2554593686925,OUT019
FDQ11,2181.318352340782,OUT010
FDX02,3412.862421344271,OUT045
NCS42,1242.9976161790155,OUT018
FDY57,3014.870063125645,OUT027
FDB21,3819.707638948527,OUT049
FDE28,3682.56678837678,OUT017
FDQ55,1994.7399937775817,OUT017
FDA48,3546.5897334169163,OUT049
FDZ19,2679.1758959254685,OUT045
NCC43,3797.5337907779626,OUT045
NCV18,1335.361633372746,OUT046
NCA42,2216.5400007928974,OUT018
FDY45,3949.4901743402093,OUT046
NCC30,2735.645586799644,OUT045
FDM57,1506.8977422823802,OUT013
FDL09,774.8499612435265,OUT010
FDB09,3448.7555113464327,OUT027
FDT44,2054.2912025825217,OUT035
NCT06,3995.3612520581896,OUT027
FDX26,2976.6025205813744,OUT049
FDK32,2507.853207231588,OUT013
DRA12,2240.555734008259,OUT046
FDO46,1114.508602715055,OUT010
FDE52,1519.117194989921,OUT013
NCH42,3497.043051737473,OUT045
FDV08,911.3748663967767,OUT035
FDB47,3019.274040978586,OUT018
FDC28,-107.05902359028119,OUT010
FDD22,1837.388682801335,OUT046
FDS07,3271.514234294661,OUT027
DRI13,3300.952592147802,OUT045
FDG32,3175.4312664499953,OUT018
FDU14,3974.357373813827,OUT017
FDD28,-863.5343473334003,OUT019
NCP41,1880.0758094104453,OUT017
FDS08,2867.480820478286,OUT049
FDX47,2491.0961936528684,OUT045
FDC53,-183.08310710176534,OUT019
FDQ19,3925.8699671290346,OUT035
FDL14,2453.0417453724694,OUT045
FDM33,1545.5297519855553,OUT019
FDA51,1789.4543607980424,OUT045
FDZ27,617.850086876311,OUT018
FDT04,745.1133388159892,OUT046
DRC13,2123.6492412256875,OUT049
FDR16,4791.908717572183,OUT027
FDQ03,5116.804555195458,OUT027
FDE38,2799.8801845587386,OUT035
DRH23,2382.266989079785,OUT027
FDT11,1140.3272218007714,OUT019
FDD09,2973.961183574229,OUT035
FDR40,1369.1912077659676,OUT045
FDX07,3008.1367991184793,OUT017
FDR07,1749.1510317052623,OUT035
FDA51,1966.6123766137193,OUT017
FDT59,1724.4349580823632,OUT019
FDF20,3170.503965029036,OUT017
FDR13,1861.184430035211,OUT045
FDY26,3434.025570751617,OUT049
FDW04,2214.599647174939,OUT017
FDK52,3614.2038185304737,OUT017
FDN60,2589.7378894578983,OUT049
FDM09,864.2300017043145,OUT019
FDP46,1549.0845611612815,OUT049
FDB50,-573.160788800415,OUT019
NCQ29,4059.9903549694795,OUT049
FDP16,5234.028163519499,OUT027
FDX33,2308.2185742593488,OUT018
FDP07,1234.3032445054046,OUT010
FDN22,3885.8312434093555,OUT046
FDF39,4192.6064250947475,OUT049
FDS21,1225.8229377337716,OUT017
NCM42,1771.3912354418528,OUT013
FDK50,718.2668158042644,OUT019
DRF13,3745.2447666146286,OUT027
FDH35,2322.9214344302072,OUT018
FDP60,1344.2432133872985,OUT018
DRJ49,3490.5195994250894,OUT027
NCT42,481.82765673244387,OUT019
FDE38,2758.022864779174,OUT049
FDI04,3254.5169827794266,OUT049
NCH54,2418.4230303352315,OUT045
FDT56,1174.1207439467178,OUT049
DRD15,3325.424200341126,OUT018
FDV58,3056.0141673907256,OUT013
FDP21,3095.277734262838,OUT049
FDH05,3685.5920097426097,OUT013
FDR10,4000.4217869315967,OUT027
NCP06,2297.753050307425,OUT045
FDF33,1848.1286810770182,OUT049
DRK37,2970.4808309154428,OUT013
DRH49,1335.8893244760388,OUT045
FDT58,2678.248985761851,OUT013
FDD41,1474.537614325907,OUT018
FDP40,1584.4571795935954,OUT018
FDM51,3140.7604525666634,OUT027
FDO45,-383.52002739632917,OUT010
FDW33,-154.28692155938415,OUT010
FDY24,924.1579232930419,OUT045
FDB10,1784.7055183664374,OUT010
FDM40,2373.1445972061965,OUT035
NCI06,2926.5858512534082,OUT017
FDW12,470.4216477740489,OUT019
FDX48,3939.0364796820327,OUT027
NCW05,3127.6174665331214,OUT027
FDX27,1696.283313645621,OUT017
DRM37,3007.0754471447026,OUT045
FDA38,3697.2088074053936,OUT045
FDR36,779.8595724241328,OUT046
FDZ45,3104.1287347296234,OUT046
FDG05,2630.618717805762,OUT017
FDK28,4032.1392626760185,OUT013
FDV47,1370.888264396381,OUT045
FDN21,2472.4399256936817,OUT045
FDP20,3476.469291365366,OUT027
FDI35,2798.1659975007487,OUT045
DRY23,850.0606313851748,OUT013
FDA56,2100.682555182295,OUT017
FDB09,2037.143940827781,OUT013
NCO26,3296.739461676201,OUT027
FDQ49,2266.7994560137104,OUT018
FDI52,3389.2688307596454,OUT027
FDZ44,3343.094083946912,OUT027
FDZ09,2326.2317234354405,OUT018
FDY03,1987.7488958584959,OUT049
NCG42,2161.386394321771,OUT017
DRI13,4803.774718889859,OUT027
FDQ32,2111.893492494896,OUT013
FDW16,1709.6640867186125,OUT035
FDU27,862.5169781751484,OUT046
FDR28,754.0430750229251,OUT010
FDQ49,675.8180454778952,OUT010
FDS37,1890.9385509839594,OUT046
FDW26,3200.6228038597847,OUT018
FDX12,3504.0454085194365,OUT018
NCP06,2415.612028633128,OUT013
FDW45,447.8363930799345,OUT010
NCN30,1654.0620828130043,OUT049
FDN24,1043.5134498189263,OUT049
NCL41,2055.917474258305,OUT027
FDR02,-54.093384770563034,OUT019
FDD09,967.8574317145161,OUT010
FDS33,-346.76455580313177,OUT010
FDU22,1860.8550434922622,OUT045
FDI53,2622.4647137213633,OUT013
DRH01,2840.766680208347,OUT049
FDX32,2344.9966058776517,OUT013
NCP30,465.9369494751349,OUT018
FDB60,3021.0965484658054,OUT045
FDB14,1675.5162447074802,OUT049
NCP02,1149.7455628314435,OUT035
FDJ10,2373.4569262893046,OUT017
FDG34,1841.637516560062,OUT046
NCB18,1552.1957515816798,OUT017
FDM16,1411.379400779767,OUT049
FDW25,1154.068850261282,OUT018
FDB35,-315.4896270600527,OUT010
DRN11,2267.9330051297625,OUT013
FDF41,1947.9874302475932,OUT019
FDH16,1414.617239084281,OUT045
NCQ50,3011.1584550727566,OUT018
DRH23,693.1737780348162,OUT018
DRJ37,2424.4122096420274,OUT013
DRJ24,4296.009560386767,OUT027
FDY16,3040.599045522416,OUT035
FDQ27,1700.2497105442078,OUT045
FDZ33,2286.2898077240657,OUT045
FDF29,2103.8001747516537,OUT045
FDA08,2721.8133161172827,OUT049
FDG31,1128.8016682174025,OUT046
FDE34,1066.1782164240963,OUT019
NCR30,2652.6205167334824,OUT027
FDV33,4177.029956200871,OUT035
DRZ24,1650.8781180138917,OUT018
NCL54,2810.908495299511,OUT035
FDR12,2884.070300497175,OUT049
NCC54,3712.6239174467732,OUT046
DRN59,856.5306678035021,OUT013
FDX50,-66.28745875590653,OUT019
FDV31,4213.8407823394355,OUT027
NCA29,4129.577040338583,OUT027
FDW60,2934.901547417037,OUT049
FDX08,2986.1518446559994,OUT017
DRD49,3647.374343869552,OUT013
FDD33,3555.067150111598,OUT046
FDW35,844.8717689614404,OUT013
FDJ36,1815.9681130044432,OUT017
FDV51,2783.3769803438395,OUT035
FDW36,1741.8530530039166,OUT046
FDH35,2602.931127869028,OUT046
NCS30,3484.6330032503415,OUT027
FDN49,859.300379339004,OUT017
FDL08,3530.892900783333,OUT018
FDI09,3765.9841628140703,OUT013
FDP19,1768.5480967437898,OUT018
FDU21,-1183.353436590927,OUT010
NCP41,1689.4040913301542,OUT045
FDY10,1877.8005249683347,OUT013
FDP12,478.8489744726858,OUT018
NCN26,1948.3575469485813,OUT049
FDK44,2764.771677680724,OUT013
FDC28,1868.4987103530786,OUT049
FDJ41,5506.050096036328,OUT027
NCT29,2111.7929355963997,OUT035
NCH42,1669.1867966175587,OUT019
FDU60,2410.6135818300877,OUT018
FDS02,2964.84005835556,OUT045
FDC51,2031.5327257508177,OUT046
FDU03,2933.980943942195,OUT013
FDX39,3286.6188843975074,OUT045
NCY05,-1195.9289058120805,OUT010
NCL06,5411.168849586522,OUT027
FDD32,1536.4190736003236,OUT035
NCN41,1903.4514812666107,OUT045
NCX53,2341.720814018878,OUT049
FDU57,550.9262798622582,OUT019
FDQ23,1713.983295859672,OUT046
FDQ52,3779.6161147116118,OUT045
FDC14,744.9841200615278,OUT045
FDY09,2937.1009963597958,OUT035
FDQ28,2462.2785524777646,OUT045
FDV25,3431.973734931053,OUT046
FDJ07,2034.7412984966898,OUT035
DRB25,1819.8641992989774,OUT049
FDK52,1607.8088129441207,OUT019
FDY52,2530.961849995848,OUT027
FDB28,3083.8389355652857,OUT046
FDT36,812.7085649432737,OUT035
FDV25,3553.7106319534237,OUT017
NCN07,3508.5353656325065,OUT027
FDC57,3179.7688836246166,OUT017
FDQ03,3433.782022486709,OUT018
FDU23,2745.5930535227853,OUT017
NCX41,3435.254853927271,OUT035
NCD06,963.6773106188688,OUT035
FDW08,1645.1142304593232,OUT045
NCU29,2402.0847538806606,OUT017
NCE06,2555.5305085922387,OUT013
FDV52,42.80905039322579,OUT010
FDB02,2927.906557747108,OUT017
NCR18,718.6040403882164,OUT045
FDK16,1648.3596959752847,OUT049
NCQ29,2064.303391236397,OUT010
FDZ01,-95.49243015079423,OUT019
FDW27,2643.076828553688,OUT035
FDD17,3430.45533298795,OUT018
FDW39,2836.613192324182,OUT013
DRH59,1149.4180822161823,OUT045
FDS52,1730.6869540480986,OUT013
FDU40,4497.142306891739,OUT027
NCF54,2756.864869511252,OUT013
FDH46,1674.636005582961,OUT045
NCP14,1761.9097256465286,OUT049
FDH50,3026.8377259587273,OUT049
DRF15,544.9587757178241,OUT010
FDV27,2940.7682905776683,OUT027
NCJ06,2034.200168274105,OUT049
FDN02,2942.8754056444723,OUT018
FDQ51,983.5764502325414,OUT049
FDQ07,3602.2252116570503,OUT017
FDS45,1880.6478637573023,OUT049
NCJ06,1885.1240909930743,OUT045
FDD36,2057.764724229508,OUT035
FDY25,2799.980642998938,OUT045
FDU52,2448.926779076581,OUT046
DRK47,3606.076545798794,OUT017
NCL30,2140.1744811809713,OUT017
FDN22,4043.4789610505723,OUT035
