Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDM14,1661.8557699809367,OUT018
FDM14,1582.789013498683,OUT013
FDW60,2866.312307466236,OUT018
FDE21,1932.4279063154402,OUT013
NCM42,1597.3290133641706,OUT035
FDY59,225.31680517570632,OUT010
DRI49,1366.1298202071098,OUT049
FDT28,366.41163052557226,OUT019
FDQ22,660.97720240835,OUT018
FDR60,1300.6565349307755,OUT049
FDC50,230.19000074589206,OUT019
FDV24,2489.992176667953,OUT013
DRF48,495.8950552980339,OUT010
FDQ47,665.127362597772,OUT046
DRN36,1534.9601908195816,OUT049
NCY06,2013.6639713884579,OUT035
FDE52,1477.0636991554918,OUT035
NCB54,2013.6639713884579,OUT045
NCF31,2491.941622671647,OUT035
FDJ08,5072.891904212919,OUT027
NCC07,1576.0871015690261,OUT017
NCD19,1186.6660471166772,OUT027
FDL46,1969.6873924388156,OUT049
FDM20,3914.4165847847403,OUT045
NCI06,447.4285126127975,OUT010
DRM11,4073.8813142470985,OUT035
NCH07,2547.066352182846,OUT018
FDS23,2022.4772617054914,OUT013
FDO49,744.5791719315259,OUT018
FDS35,1064.708227519871,OUT049
DRK39,1397.0334132596138,OUT045
DRI39,928.9496591245082,OUT049
FDV04,2549.446919592312,OUT017
NCN14,3057.5353973268225,OUT035
FDH08,3817.2826913807776,OUT013
FDS20,3057.5353973268225,OUT046
FDV40,1110.0378344241835,OUT049
FDZ48,256.1954730845411,OUT010
FDS24,2554.6628223435673,OUT027
FDK44,2856.6218356533473,OUT049
FDS48,2482.6839746011383,OUT045
FDK26,497.5377358373429,OUT010
FDD23,3057.5353973268225,OUT045
NCH54,2568.3014368948193,OUT017
NCP14,241.294607719463,OUT010
FDM60,131.63338373433234,OUT010
FDV24,2489.992176667953,OUT017
FDH08,3611.283006399348,OUT018
FDS12,2976.482572238027,OUT027
FDR39,4815.359928931965,OUT027
FDP12,953.4421842730032,OUT027
DRF60,5873.166681306984,OUT027
FDC09,1573.8281515645895,OUT035
FDF50,3057.0699307606765,OUT018
FDG28,3916.887739075078,OUT035
NCE19,917.1903663195454,OUT017
NCM53,250.97064443560248,OUT010
NCN18,1699.1415218069317,OUT049
FDF32,3118.31608833079,OUT035
FDF11,3900.8058852727763,OUT013
DRI59,3820.874370206679,OUT049
NCG54,2751.08530843403,OUT035
FDM44,1573.8281515645895,OUT046
FDT57,3665.3510785358403,OUT018
FDV24,2489.992176667953,OUT046
FDI50,573.5812297366344,OUT019
FDS09,763.625630003736,OUT035
NCC31,4076.4527063778,OUT027
FDQ07,574.2999314682806,OUT019
FDC22,3057.5353973268225,OUT017
FDZ56,2745.9854250565286,OUT046
FDZ40,131.63338373433234,OUT019
FDS46,2930.852004288265,OUT027
DRD24,2047.4286726418134,OUT045
FDV45,3057.5353973268225,OUT017
FDL26,2494.2937910017718,OUT045
FDA56,2013.6639713884579,OUT018
FDN27,1936.474251724109,OUT046
FDM20,3906.539409497549,OUT049
FDO16,1397.0334132596138,OUT017
FDL03,3057.5353973268225,OUT035
FDE58,1934.367876997859,OUT046
FDI02,2916.888884342785,OUT027
NCC55,131.63338373433234,OUT019
FDR03,3294.9667945480164,OUT018
FDB14,1518.2874861115904,OUT017
FDR45,3903.0884295139654,OUT013
NCN07,2022.4772617054914,OUT017
FDM51,246.92325251706743,OUT019
FDT52,5873.166681306984,OUT027
FDL26,2494.2937910017718,OUT046
NCZ42,3882.6721542837786,OUT046
DRI47,366.2391038059516,OUT019
FDW40,2053.27467322826,OUT013
FDN34,2743.1412094952366,OUT046
FDS01,2886.0129922203632,OUT035
NCG55,1929.9321178643409,OUT045
FDC11,1445.1112393084995,OUT035
FDX35,3590.223675844147,OUT018
NCB06,2558.103132009202,OUT046
FDR09,572.6572509289716,OUT019
FDC53,1534.9601908195816,OUT017
FDY45,4003.7902222295793,OUT013
FDA22,385.4320479505424,OUT010
FDE02,1529.757437750657,OUT035
FDW21,1566.845331854304,OUT045
FDV34,1158.5764160365984,OUT046
FDS59,1597.3290133641706,OUT049
NCW17,2013.6639713884579,OUT017
NCK54,1934.367876997859,OUT046
FDG17,573.5812297366344,OUT019
FDG35,2854.674310861006,OUT017
FDD08,131.63338373433234,OUT010
NCO07,3666.3742587333477,OUT017
FDJ10,280.9066509893735,OUT010
FDW36,1573.8281515645895,OUT017
FDW21,240.35923203271366,OUT010
FDY19,1934.367876997859,OUT017
DRE03,787.1025863332741,OUT013
NCC55,665.1652475146643,OUT049
FDH52,135.9445671616154,OUT010
FDO09,4063.365889997627,OUT017
FDU43,3897.7627420498798,OUT045
FDX09,418.90861636203374,OUT010
FDH40,195.74362149690228,OUT019
FDW58,1573.8281515645895,OUT017
FDC47,3790.951920130018,OUT017
NCR41,1529.757437750657,OUT035
DRG49,3893.954974793156,OUT035
FDC52,4069.669162699307,OUT027
FDY13,1162.5078464862358,OUT046
FDY35,709.7595319318013,OUT013
FDI35,3036.9917629315523,OUT017
NCU18,2056.0407189887633,OUT049
FDY33,2548.3487911302377,OUT018
FDC15,4165.243576455887,OUT027
FDU01,3059.4829221191635,OUT049
NCU42,2751.08530843403,OUT046
NCV29,2866.312307466236,OUT018
NCY30,3057.5353973268225,OUT017
FDQ46,1716.0792855586326,OUT049
FDG58,4076.4527063778,OUT027
FDK33,3669.1343667567326,OUT017
NCD07,1929.9321178643409,OUT045
NCX29,4040.137084007877,OUT027
NCT42,2482.6839746011383,OUT013
DRN59,739.2632087739134,OUT035
FDI44,1307.4021982068266,OUT035
FDA45,2875.2360356280033,OUT049
FDP31,1055.5407049250193,OUT045
FDY01,1929.9321178643409,OUT046
FDT09,2027.4136697412725,OUT018
DRH03,2830.091989837575,OUT027
FDA36,3054.933687361885,OUT018
NCF31,2494.2937910017718,OUT017
FDG14,2489.992176667953,OUT049
FDG28,5873.166681306984,OUT027
FDU14,4001.4691926860714,OUT049
FDY47,283.4361337279558,OUT019
FDI56,1477.0636991554918,OUT049
DRD01,1013.20874534917,OUT013
FDM22,963.5998801954204,OUT046
FDH33,706.9783344978913,OUT013
DRZ24,1956.7904526829632,OUT013
NCQ38,1573.8281515645895,OUT046
FDO16,2372.095495683863,OUT027
FDU07,4044.1856259211345,OUT027
NCB07,3057.5353973268225,OUT013
FDU48,2027.4136697412725,OUT045
NCM43,2570.281175571657,OUT045
FDR31,365.02945361355415,OUT010
DRK49,661.928865169935,OUT018
NCI30,574.3837599172399,OUT010
DRD60,3007.9587256123486,OUT017
NCG19,3834.6022102335646,OUT046
FDH12,1573.8281515645895,OUT035
FDM32,1516.2921294466294,OUT035
FDM27,2507.8350611099986,OUT035
NCU53,4260.095090946717,OUT027
NCQ18,1534.9601908195816,OUT046
FDS10,2944.667201127094,OUT013
FDB33,4165.243576455887,OUT027
FDI12,1526.7614057545786,OUT013
NCW42,3764.8759342570397,OUT013
NCC06,2013.6639713884579,OUT018
FDW02,2013.6639713884579,OUT017
NCD43,1573.8281515645895,OUT017
FDM57,1414.3579427622506,OUT018
FDA58,3862.2135756314337,OUT017
FDK56,3057.5353973268225,OUT046
FDP52,3834.712182158875,OUT045
FDW20,2013.6639713884579,OUT018
FDS52,1550.50251062186,OUT049
NCT29,2002.4863033375507,OUT018
NCL54,2868.593927571779,OUT013
FDC05,3063.0478852706433,OUT045
FDF34,3061.371349534873,OUT035
FDP03,2976.482572238027,OUT027
FDD32,191.2193939902667,OUT010
FDZ10,2013.6639713884579,OUT045
FDZ40,911.8450633691307,OUT035
FDD51,662.8440442540038,OUT018
NCY30,424.525049242261,OUT019
FDP58,3689.8002212540655,OUT017
FDV49,4069.082769284829,OUT017
FDY24,131.63338373433234,OUT019
NCO55,1582.789013498683,OUT017
FDR13,1934.367876997859,OUT017
FDS51,1025.3323597222784,OUT017
FDP26,1573.8281515645895,OUT045
NCB54,2976.482572238027,OUT027
FDF32,3061.371349534873,OUT017
FDN31,3054.933687361885,OUT018
DRM48,656.956817377395,OUT017
FDN20,2740.845823811394,OUT049
DRL01,3817.0675720807335,OUT046
FDV56,1582.789013498683,OUT049
DRH13,2897.069867954038,OUT027
FDA03,2480.1678319463604,OUT017
FDF47,5873.166681306984,OUT027
FDX32,2480.1678319463604,OUT046
FDX57,1534.9601908195816,OUT049
NCA30,3057.5353973268225,OUT045
FDO49,788.3228469183229,OUT013
FDL04,247.85862820381672,OUT019
DRM48,659.1333225975399,OUT035
FDR16,3656.16992339417,OUT013
NCC19,3054.933687361885,OUT018
NCE42,3866.4854908877937,OUT045
FDY24,914.4821878852719,OUT017
FDH19,2856.6218356533473,OUT049
FDJ46,2854.674310861006,OUT013
FDN45,572.9267842596847,OUT010
FDY08,2027.4136697412725,OUT035
FDZ37,1446.4163483678217,OUT035
NCT30,743.3267675580234,OUT045
DRY23,661.928865169935,OUT018
NCZ30,2013.6639713884579,OUT018
FDC44,1922.384841207953,OUT018
FDB45,1573.8281515645895,OUT035
FDY04,2568.3014368948193,OUT013
FDM27,2553.0164094412426,OUT046
FDZ43,3897.038428927953,OUT017
FDT39,367.93028665723295,OUT019
NCC06,279.6639282975616,OUT019
FDL15,4076.4527063778,OUT027
FDL57,4033.922918051646,OUT017
FDU08,1534.9601908195816,OUT046
FDK40,4078.5818515741325,OUT017
FDQ12,572.2080825280385,OUT010
FDS48,2489.992176667953,OUT017
FDP09,3666.567337617022,OUT045
FDW21,1534.9601908195816,OUT049
FDY25,3007.9587256123486,OUT035
DRE13,1429.0143415925922,OUT017
FDV43,131.63338373433234,OUT019
FDD22,1716.0792855586326,OUT045
FDM46,227.95913348516058,OUT019
NCO30,480.8612141272813,OUT010
FDM25,2854.674310861006,OUT046
NCN41,2013.6639713884579,OUT049
FDU24,1522.9417522578283,OUT045
FDZ50,3057.5353973268225,OUT046
FDP45,3984.0067087968614,OUT013
NCM54,2013.6639713884579,OUT045
FDW10,416.9072670045749,OUT019
FDP20,2013.6639713884579,OUT017
FDK32,2489.992176667953,OUT046
FDN52,1457.6693383220806,OUT049
FDM58,1699.1415218069317,OUT045
FDZ46,2912.9561218657414,OUT027
NCA18,1934.367876997859,OUT018
FDD35,2013.6639713884579,OUT046
NCK31,743.7321637712197,OUT035
FDI40,2865.665060232173,OUT027
FDT50,232.55864546515986,OUT019
NCT06,2570.281175571657,OUT046
FDT31,3057.5353973268225,OUT035
FDT45,873.7759493798596,OUT049
FDT13,3057.5353973268225,OUT045
FDO50,1483.3163114233546,OUT045
NCU18,279.56724364303216,OUT010
NCR54,3059.4829221191635,OUT049
NCO18,2868.6208925246574,OUT018
FDU09,920.60086801013,OUT045
FDT13,3054.933687361885,OUT018
FDE09,1716.0792855586326,OUT046
NCK53,246.92325251706743,OUT019
FDG45,3659.2814257351065,OUT049
DRH15,681.5600566439111,OUT035
FDO21,573.5812297366344,OUT019
FDD14,5065.419764636801,OUT027
FDC09,1573.8281515645895,OUT046
FDH45,957.0700053768005,OUT027
FDV32,1136.2644365187725,OUT046
FDG12,1977.8754318810763,OUT035
FDS32,2027.4136697412725,OUT013
NCL55,3792.8918441116066,OUT018
DRE01,3879.838804111224,OUT035
DRE15,1306.5466965377682,OUT049
NCL42,3895.464497117402,OUT045
FDP31,1222.215290532033,OUT013
FDN33,1524.636132438175,OUT018
FDZ59,2570.281175571657,OUT046
FDE45,422.662201704614,OUT010
FDJ07,1956.7904526829632,OUT013
FDQ45,3054.933687361885,OUT018
FDM33,5873.166681306984,OUT027
FDO15,150.21517587648654,OUT010
FDM46,1540.1026049909017,OUT013
FDR03,3421.634336322704,OUT045
FDY49,2653.4022707665445,OUT018
FDQ60,1969.6873924388156,OUT045
FDW10,2856.6218356533473,OUT049
FDO51,679.7145834805898,OUT049
FDJ40,1597.3290133641706,OUT018
FDS20,3050.693911676993,OUT018
FDU45,1810.3070673768077,OUT013
FDV02,2745.9854250565286,OUT035
FDN09,3908.301254964114,OUT046
NCM55,5065.419764636801,OUT027
FDN23,2478.1019236002926,OUT018
FDY31,365.9338977101077,OUT010
FDW03,241.294607719463,OUT010
FDD14,3057.5353973268225,OUT046
FDV23,2013.6639713884579,OUT017
DRI03,2854.674310861006,OUT045
FDN13,1534.9601908195816,OUT035
FDF45,1297.0373151011581,OUT027
FDU46,1448.1158113295407,OUT035
FDB57,3777.2942495080474,OUT049
FDV12,1537.6240098752269,OUT049
FDQ58,2489.992176667953,OUT013
NCA18,1929.9321178643409,OUT017
FDH52,1019.0953260864698,OUT049
FDM24,2480.6180662550705,OUT018
NCP43,4815.359928931965,OUT027
NCO18,422.5966490060502,OUT019
FDM32,1495.7468486604919,OUT017
NCL07,657.9029832356173,OUT017
FDK03,3996.7326922834827,OUT013
FDP59,1573.8281515645895,OUT017
FDQ24,3991.4269186708816,OUT049
FDQ16,1597.3290133641706,OUT018
FDU44,2558.103132009202,OUT013
FDH28,131.63338373433234,OUT010
FDV28,131.63338373433234,OUT019
FDM22,905.9879389545075,OUT045
FDR56,3057.5353973268225,OUT046
FDV39,3063.3188743272144,OUT049
FDU37,167.57727287110333,OUT019
FDQ11,573.6650581855937,OUT010
FDX02,3793.6018769609746,OUT045
NCS42,1522.5851072736455,OUT018
FDY57,2830.091989837575,OUT027
FDB21,3869.170094111216,OUT049
FDE28,3821.7287659523836,OUT017
FDQ55,1922.384841207953,OUT017
FDA48,3757.3129233701243,OUT049
FDZ19,2854.674310861006,OUT045
NCC43,3965.3060436619644,OUT045
NCV18,1418.7995076371528,OUT046
NCA42,2548.3487911302377,OUT018
FDY45,4026.746457482393,OUT046
NCC30,2944.667201127094,OUT045
FDM57,1524.3747549222012,OUT013
FDL09,387.74212821503943,OUT010
FDB09,2976.482572238027,OUT027
FDT44,1969.6873924388156,OUT035
NCT06,4260.095090946717,OUT027
FDX26,3059.4829221191635,OUT049
FDK32,2494.2937910017718,OUT013
DRA12,2064.6367448729916,OUT046
FDO46,495.8059198105972,OUT010
FDE52,1529.336272087019,OUT013
NCH42,3812.466047113144,OUT045
FDV08,662.7611437013371,OUT035
FDB47,3476.9324779295052,OUT018
FDC28,256.42758860067244,OUT010
FDD22,1922.384841207953,OUT046
FDS07,2920.3136263714073,OUT027
DRI13,3695.053553748564,OUT045
FDG32,3557.64504711061,OUT018
FDU14,4004.2478051091853,OUT017
FDD28,132.50985410974488,OUT019
NCP41,1597.3290133641706,OUT017
FDS08,2856.6218356533473,OUT049
FDX47,2536.8677604926133,OUT045
FDC53,245.23242760289938,OUT019
FDQ19,3899.7694063619815,OUT035
FDL14,2494.2937910017718,OUT045
FDM33,572.8429558107255,OUT019
FDA51,1922.384841207953,OUT045
FDZ27,743.3589113464772,OUT018
FDT04,668.7551837015694,OUT046
DRC13,2013.6639713884579,OUT049
FDR16,5873.166681306984,OUT027
FDQ03,5873.166681306984,OUT027
FDE38,2690.459187633707,OUT035
DRH23,1207.3828158958202,OUT027
FDT11,497.082497624876,OUT019
FDD09,2960.0948290625192,OUT035
FDR40,1397.0334132596138,OUT045
FDX07,3057.5353973268225,OUT017
FDR07,1534.9601908195816,OUT035
FDA51,1927.4736235953997,OUT017
FDT59,572.8429558107255,OUT019
FDF20,3057.5353973268225,OUT017
FDR13,1929.9321178643409,OUT045
FDY26,3673.2061422932034,OUT049
FDW04,2022.4772617054914,OUT017
FDK52,3814.8612092356566,OUT017
FDN60,2536.8677604926133,OUT049
FDM09,408.1194203399341,OUT019
FDP46,1457.8709087344694,OUT049
FDB50,166.74378702194218,OUT019
NCQ29,4037.240721135367,OUT049
FDP16,5873.166681306984,OUT027
FDX33,2559.771355635643,OUT018
FDP07,511.24482237772594,OUT010
FDN22,3989.6733353894365,OUT046
FDF39,4068.532137327973,OUT049
FDS21,1011.4333468772539,OUT017
NCM42,1582.789013498683,OUT013
FDK50,383.6149128840906,OUT019
DRF13,4040.137084007877,OUT027
FDH35,2563.633818583814,OUT018
FDP60,1537.6240098752269,OUT018
DRJ49,2976.482572238027,OUT027
NCT42,365.41154263704846,OUT019
FDE38,2688.0045364109646,OUT049
FDI04,3064.995410062984,OUT049
NCH54,2540.1531871019592,OUT045
FDT56,939.7660539929128,OUT049
DRD15,3616.5034763992285,OUT018
FDV58,3057.5353973268225,OUT013
FDP21,3059.4829221191635,OUT049
FDH05,3807.6583500696893,OUT013
FDR10,4252.062526164353,OUT027
NCP06,2482.6839746011383,OUT045
FDF33,1582.789013498683,OUT049
DRK37,3057.5353973268225,OUT013
DRH49,1398.0434082262693,OUT045
FDT58,2677.7115441183414,OUT013
FDD41,1573.8281515645895,OUT018
FDP40,1687.4472827973605,OUT018
FDM51,2865.665060232173,OUT027
FDO45,195.3218579226888,OUT010
FDW33,241.294607719463,OUT010
FDY24,911.8450633691307,OUT045
FDB10,572.3937874097924,OUT010
FDM40,2056.0407189887633,OUT035
NCI06,3007.9587256123486,OUT017
FDW12,338.4056498159409,OUT019
FDX48,4076.4527063778,OUT027
NCW05,2890.2749564400797,OUT027
FDX27,1529.757437750657,OUT017
DRM37,3063.0478852706433,OUT045
FDA38,3884.115605579195,OUT045
FDR36,667.8035209399844,OUT046
FDZ45,3090.0080218061757,OUT046
FDG05,2551.733970493851,OUT017
FDK28,4064.446355408584,OUT013
FDV47,1434.8518250083505,OUT045
FDN21,2558.103132009202,OUT045
FDP20,2976.482572238027,OUT027
FDI35,3036.9917629315523,OUT045
DRY23,706.9783344978913,OUT013
FDA56,2013.6639713884579,OUT017
FDB09,2013.6639713884579,OUT013
NCO26,2928.1351878009805,OUT027
FDQ49,2517.5218554729317,OUT018
FDI52,2972.1770053568903,OUT027
FDZ44,2928.1351878009805,OUT027
FDZ09,2565.613557260652,OUT018
FDY03,1919.9005539463124,OUT049
NCG42,2022.4772617054914,OUT017
DRI13,5873.166681306984,OUT027
FDQ32,2013.6639713884579,OUT013
FDW16,1483.3163114233546,OUT035
FDU27,747.2334018155456,OUT046
FDR28,385.11461339470486,OUT010
FDQ49,380.70130193594525,OUT010
FDS37,1929.9321178643409,OUT046
FDW26,3523.0534643269602,OUT018
FDX12,3702.2733460940904,OUT018
NCP06,2487.581823506291,OUT013
FDW45,365.7017821939763,OUT010
NCN30,1529.757437750657,OUT049
FDN24,873.7759493798596,OUT049
NCL41,953.4421842730032,OUT027
FDR02,256.0740893875711,OUT019
FDD09,445.1441275418967,OUT010
FDS33,195.3218579226888,OUT010
FDU22,1999.7399780326473,OUT045
FDI53,2568.3014368948193,OUT013
DRH01,2856.6218356533473,OUT049
FDX32,2067.347363583395,OUT013
NCP30,660.97720240835,OUT018
FDB60,3057.5353973268225,OUT045
FDB14,1522.9417522578283,OUT049
NCP02,922.2774664055817,OUT035
FDJ10,2027.4136697412725,OUT017
FDG34,1687.4472827973605,OUT046
NCB18,1456.3642292627587,OUT017
FDM16,1091.2326038300744,OUT049
FDW25,1414.3579427622506,OUT018
FDB35,219.32663732725553,OUT010
DRN11,2102.4864105855745,OUT013
FDF41,571.9385491973254,OUT019
FDH16,1462.3488256210562,OUT045
NCQ50,3477.937727958589,OUT018
DRH23,933.5577340214647,OUT018
DRJ37,2489.992176667953,OUT013
DRJ24,5065.419764636801,OUT027
FDY16,3057.5353973268225,OUT035
FDQ27,1573.8281515645895,OUT045
FDZ33,2482.6839746011383,OUT045
FDF29,2027.4136697412725,OUT045
FDA08,2568.3014368948193,OUT049
FDG31,1136.2644365187725,OUT046
FDE34,468.94634184940907,OUT019
NCR30,1428.8384833364073,OUT027
FDV33,4062.56074516589,OUT035
DRZ24,2008.4136022493576,OUT018
NCL54,2854.674310861006,OUT035
FDR12,2856.6218356533473,OUT049
NCC54,3858.533035422102,OUT046
DRN59,782.7965832028566,OUT013
FDX50,256.38681515534284,OUT019
FDV31,4745.732286642836,OUT027
NCA29,4390.010906597373,OUT027
FDW60,2870.5414523641202,OUT049
FDX08,3057.5353973268225,OUT017
DRD49,3848.143159748739,OUT013
FDD33,3822.949317973354,OUT046
FDW35,706.9783344978913,OUT013
FDJ36,1573.8281515645895,OUT017
FDV51,2623.6312542365345,OUT035
FDW36,1582.789013498683,OUT046
FDH35,2570.281175571657,OUT046
NCS30,2976.482572238027,OUT027
FDN49,657.9029832356173,OUT017
FDL08,3706.8345203872423,OUT018
FDI09,3880.554902599541,OUT013
FDP19,2022.4772617054914,OUT018
FDU21,131.63338373433234,OUT010
NCP41,1582.789013498683,OUT045
FDY10,1827.5050679611907,OUT013
FDP12,658.3010440661376,OUT018
NCN26,1929.9321178643409,OUT049
FDK44,2854.674310861006,OUT013
FDC28,1597.3290133641706,OUT049
FDJ41,5873.166681306984,OUT027
NCT29,2013.6639713884579,OUT035
NCH42,573.3955248548806,OUT019
FDU60,2670.7254547414113,OUT018
FDS02,3057.5353973268225,OUT045
FDC51,2013.6639713884579,OUT046
FDU03,3057.5353973268225,OUT013
FDX39,3672.619682646749,OUT045
NCY05,131.63338373433234,OUT010
NCL06,5873.166681306984,OUT027
FDD32,1323.6522527282502,OUT035
NCN41,2013.6639713884579,OUT045
NCX53,2056.0407189887633,OUT049
FDU57,367.14335866379423,OUT019
FDQ23,1573.8281515645895,OUT046
FDQ52,3970.94613914954,OUT045
FDC14,663.2130703148515,OUT045
FDY09,2868.593927571779,OUT035
FDQ28,2507.8350611099986,OUT045
FDV25,3776.193434244331,OUT046
FDJ07,1929.9321178643409,OUT035
DRB25,1576.0871015690261,OUT049
FDK52,572.8429558107255,OUT019
FDY52,1384.1077003552764,OUT027
FDB28,3061.371349534873,OUT046
FDT36,659.1333225975399,OUT035
FDV25,3787.6488934249674,OUT017
NCN07,2976.482572238027,OUT027
FDC57,3057.5353973268225,OUT017
FDQ03,3666.3282328111063,OUT018
FDU23,2675.393073052417,OUT017
NCX41,3666.3742587333477,OUT035
NCD06,741.1048079671015,OUT035
FDW08,1582.789013498683,OUT045
NCU29,2480.1678319463604,OUT017
NCE06,2560.1245589406376,OUT013
FDV52,270.71905832113373,OUT010
FDB02,2868.593927571779,OUT017
NCR18,664.1647330764365,OUT045
FDK16,1529.757437750657,OUT049
NCQ29,573.8507630673475,OUT010
FDZ01,246.1678032896487,OUT019
FDW27,2536.8677604926133,OUT035
FDD17,3669.936510198221,OUT018
FDW39,2868.593927571779,OUT013
DRH59,1075.9513794879294,OUT045
FDS52,1575.5410501077513,OUT013
FDU40,5780.562101176366,OUT027
NCF54,2854.674310861006,OUT013
FDH46,1573.8281515645895,OUT045
NCP14,1573.8281515645895,OUT049
FDH50,3059.4829221191635,OUT049
DRF15,369.1571819069301,OUT010
FDV27,2555.967931402889,OUT027
NCJ06,2005.7604911007472,OUT049
FDN02,3290.2092622031328,OUT018
FDQ51,743.6651514652049,OUT049
FDQ07,3762.3195162594966,OUT017
FDS45,1573.8281515645895,OUT049
NCJ06,2013.6639713884579,OUT045
FDD36,1934.367876997859,OUT035
FDY25,3057.5353973268225,OUT045
FDU52,2494.2937910017718,OUT046
DRK47,3821.8654126037272,OUT017
NCL30,2013.6639713884579,OUT017
FDN22,3991.5665395903648,OUT035
NCF30,2976.482572238027,OUT027
FDK03,4018.988244302382,OUT035
FDT45,916.1197767732098,OUT017
NCC54,5873.166681306984,OUT027
