Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDG12,2038.0,OUT046
DRB01,1123.0,OUT019
NCC43,5360.0,OUT027
FDX13,2039.0,OUT019
FDM22,1033.0,OUT049
FDJ03,2288.0,OUT027
FDU14,3712.0,OUT018
FDB33,643.0,OUT010
FDP27,3014.0,OUT046
FDO38,-653.0,OUT010
FDE28,5136.0,OUT027
FDO27,1675.0,OUT035
DRL23,3150.0,OUT027
FDS28,966.0,OUT046
FDX24,1551.0,OUT013
FDZ02,1723.0,OUT035
FDL46,1805.0,OUT045
FDS60,4284.0,OUT027
NCO06,621.0,OUT017
FDO16,1507.0,OUT035
FDC60,1544.0,OUT049
FDA48,3232.0,OUT018
FDZ36,4436.0,OUT027
FDK27,1869.0,OUT045
FDW23,412.0,OUT018
FDM14,1544.0,OUT018
FDM14,1791.0,OUT013
FDW60,2636.0,OUT018
FDE21,1915.0,OUT013
NCM42,1851.0,OUT035
FDY59,-357.0,OUT010
DRI49,1383.0,OUT049
FDT28,513.0,OUT019
FDQ22,440.0,OUT018
FDR60,1343.0,OUT049
FDC50,-393.0,OUT019
FDV24,2461.0,OUT013
DRF48,1039.0,OUT010
FDQ47,641.0,OUT046
DRN36,1665.0,OUT049
NCY06,2147.0,OUT035
FDE52,1627.0,OUT035
NCB54,1925.0,OUT045
NCF31,2523.0,OUT035
FDJ08,4436.0,OUT027
NCC07,1773.0,OUT017
NCD19,2334.0,OUT027
FDL46,2021.0,OUT049
FDM20,3829.0,OUT045
NCI06,929.0,OUT010
DRM11,4191.0,OUT035
NCH07,2235.0,OUT018
FDS23,2087.0,OUT013
FDO49,628.0,OUT018
FDS35,1171.0,OUT049
DRK39,1265.0,OUT045
DRI39,1039.0,OUT049
FDV04,2629.0,OUT017
NCN14,2979.0,OUT035
FDH08,3695.0,OUT013
FDS20,2918.0,OUT046
FDV40,1363.0,OUT049
FDZ48,-125.0,OUT010
FDS24,2896.0,OUT027
FDK44,2869.0,OUT049
FDS48,2333.0,OUT045
FDK26,1119.0,OUT010
FDD23,2957.0,OUT045
NCH54,2621.0,OUT017
NCP14,-239.0,OUT010
FDM60,-1173.0,OUT010
FDV24,2509.0,OUT017
FDH08,3380.0,OUT018
FDS12,3452.0,OUT027
FDR39,4308.0,OUT027
FDP12,2108.0,OUT027
DRF60,5170.0,OUT027
FDC09,1819.0,OUT035
FDF50,2920.0,OUT018
FDG28,4027.0,OUT035
NCE19,965.0,OUT017
NCM53,-191.0,OUT010
NCN18,1853.0,OUT049
FDF32,3291.0,OUT035
FDF11,3873.0,OUT013
DRI59,3665.0,OUT049
NCG54,2779.0,OUT035
FDM44,1644.0,OUT046
FDT57,3500.0,OUT018
FDV24,2422.0,OUT046
FDI50,1769.0,OUT019
FDS09,1003.0,OUT035
NCC31,3876.0,OUT027
FDQ07,1597.0,OUT019
FDC22,3157.0,OUT017
FDZ56,2704.0,OUT046
FDZ40,-999.0,OUT019
FDS46,3376.0,OUT027
DRD24,2153.0,OUT045
FDV45,3093.0,OUT017
FDL26,2405.0,OUT045
FDA56,1740.0,OUT018
FDN27,1924.0,OUT046
FDM20,3991.0,OUT049
FDO16,1445.0,OUT017
FDL03,3275.0,OUT035
FDE58,1914.0,OUT046
FDI02,3272.0,OUT027
NCC55,-1243.0,OUT019
FDR03,3084.0,OUT018
FDB14,1629.0,OUT017
FDR45,3857.0,OUT013
NCN07,2141.0,OUT017
FDM51,-185.0,OUT019
FDT52,5348.0,OUT027
FDL26,2470.0,OUT046
NCZ42,3767.0,OUT046
DRI47,415.0,OUT019
FDW40,2319.0,OUT013
FDN34,2745.0,OUT046
FDS01,2963.0,OUT035
NCG55,1773.0,OUT045
FDC11,1523.0,OUT035
FDX35,3372.0,OUT018
NCB06,2521.0,OUT046
FDR09,2193.0,OUT019
FDC53,1661.0,OUT017
FDY45,4079.0,OUT013
FDA22,783.0,OUT010
FDE02,1651.0,OUT035
FDW21,1613.0,OUT045
FDV34,1258.0,OUT046
FDS59,1900.0,OUT049
NCW17,2117.0,OUT017
NCK54,1921.0,OUT046
FDG17,2009.0,OUT019
FDG35,2901.0,OUT017
FDD08,-1253.0,OUT010
NCO07,3413.0,OUT017
FDJ10,375.0,OUT010
FDW36,1765.0,OUT017
FDW21,-249.0,OUT010
FDY19,1989.0,OUT017
DRE03,809.0,OUT013
NCC55,738.0,OUT049
FDH52,-805.0,OUT010
FDO09,4301.0,OUT017
FDU43,3749.0,OUT045
FDX09,875.0,OUT010
FDH40,-521.0,OUT019
FDW58,1789.0,OUT017
FDC47,3669.0,OUT017
NCR41,1635.0,OUT035
DRG49,3959.0,OUT035
FDC52,3920.0,OUT027
FDY13,1230.0,OUT046
FDY35,821.0,OUT013
FDI35,2989.0,OUT017
NCU18,2328.0,OUT049
FDY33,2316.0,OUT018
FDC15,3920.0,OUT027
FDU01,3121.0,OUT049
NCU42,2682.0,OUT046
NCV29,2555.0,OUT018
NCY30,2973.0,OUT017
FDQ46,1903.0,OUT049
FDG58,3928.0,OUT027
FDK33,3477.0,OUT017
NCD07,1773.0,OUT045
NCX29,3696.0,OUT027
NCT42,2372.0,OUT013
DRN59,887.0,OUT035
FDI44,1403.0,OUT035
FDA45,2931.0,OUT049
FDP31,1021.0,OUT045
FDY01,1874.0,OUT046
FDT09,1932.0,OUT018
DRH03,2958.0,OUT027
FDA36,2732.0,OUT018
NCF31,2501.0,OUT017
FDG14,2563.0,OUT049
FDG28,5372.0,OUT027
FDU14,4071.0,OUT049
FDY47,245.0,OUT019
FDI56,1557.0,OUT049
DRD01,985.0,OUT013
FDM22,964.0,OUT046
FDH33,741.0,OUT013
DRZ24,1925.0,OUT013
NCQ38,1677.0,OUT046
FDO16,2812.0,OUT027
FDU07,3816.0,OUT027
NCB07,3080.0,OUT013
FDU48,2029.0,OUT045
NCM43,2525.0,OUT045
FDR31,439.0,OUT010
DRK49,442.0,OUT018
NCI30,1929.0,OUT010
DRD60,2953.0,OUT017
NCG19,3679.0,OUT046
FDH12,1803.0,OUT035
FDM32,1627.0,OUT035
FDM27,2627.0,OUT035
NCU53,4048.0,OUT027
NCQ18,1556.0,OUT046
FDS10,2893.0,OUT013
FDB33,3952.0,OUT027
FDI12,1461.0,OUT013
NCW42,3506.0,OUT013
NCC06,1787.0,OUT018
FDW02,2157.0,OUT017
NCD43,1749.0,OUT017
FDM57,1140.0,OUT018
FDA58,3837.0,OUT017
FDK56,2944.0,OUT046
FDP52,3621.0,OUT045
FDW20,1760.0,OUT018
FDS52,1733.0,OUT049
NCT29,1643.0,OUT018
NCL54,2828.0,OUT013
FDC05,3093.0,OUT045
FDF34,3291.0,OUT035
FDP03,3472.0,OUT027
FDD32,-501.0,OUT010
FDZ10,1973.0,OUT045
FDZ40,1019.0,OUT035
FDD51,496.0,OUT018
NCY30,935.0,OUT019
FDP58,3533.0,OUT017
FDV49,4269.0,OUT017
FDY24,-999.0,OUT019
NCO55,1773.0,OUT017
FDR13,2005.0,OUT017
FDS51,1125.0,OUT017
FDP26,1605.0,OUT045
NCB54,3472.0,OUT027
FDF32,3229.0,OUT017
FDN31,2756.0,OUT018
DRM48,673.0,OUT017
FDN20,2809.0,OUT049
DRL01,3710.0,OUT046
FDV56,1881.0,OUT049
DRH13,3158.0,OUT027
FDA03,2461.0,OUT017
FDF47,4976.0,OUT027
FDX32,2379.0,OUT046
FDX57,1714.0,OUT049
NCA30,2901.0,OUT045
FDO49,909.0,OUT013
FDL04,-223.0,OUT019
DRM48,727.0,OUT035
FDR16,3431.0,OUT013
NCC19,2775.0,OUT018
NCE42,3629.0,OUT045
FDY24,1029.0,OUT017
FDH19,2901.0,OUT049
FDJ46,2809.0,OUT013
FDN45,1631.0,OUT010
FDY08,2363.0,OUT035
FDZ37,1587.0,OUT035
NCT30,677.0,OUT045
DRY23,470.0,OUT018
NCZ30,1683.0,OUT018
FDC44,1560.0,OUT018
FDB45,1811.0,OUT035
FDY04,2673.0,OUT013
FDM27,2558.0,OUT046
FDZ43,3949.0,OUT017
FDT39,557.0,OUT019
NCC06,107.0,OUT019
FDL15,3884.0,OUT027
FDL57,4197.0,OUT017
FDU08,1612.0,OUT046
FDK40,4293.0,OUT017
FDQ12,1727.0,OUT010
FDS48,2517.0,OUT017
FDP09,3285.0,OUT045
FDW21,1768.0,OUT049
FDY25,3019.0,OUT035
DRE13,1465.0,OUT017
FDV43,-1183.0,OUT019
FDD22,1709.0,OUT045
FDM46,-443.0,OUT019
NCO30,1021.0,OUT010
FDM25,2808.0,OUT046
NCN41,2040.0,OUT049
FDU24,1469.0,OUT045
FDZ50,2960.0,OUT046
FDP45,4051.0,OUT013
NCM54,1917.0,OUT045
FDW10,903.0,OUT019
FDP20,2149.0,OUT017
FDK32,2463.0,OUT046
FDN52,1550.0,OUT049
FDM58,1749.0,OUT045
FDZ46,3220.0,OUT027
NCA18,1603.0,OUT018
FDD35,1982.0,OUT046
NCK31,915.0,OUT035
FDI40,3080.0,OUT027
FDT50,-295.0,OUT019
NCT06,2606.0,OUT046
FDT31,3107.0,OUT035
FDT45,997.0,OUT049
FDT13,2909.0,OUT045
FDO50,1405.0,OUT045
NCU18,309.0,OUT010
NCR54,3167.0,OUT049
NCO18,2559.0,OUT018
FDU09,893.0,OUT045
FDT13,2748.0,OUT018
FDE09,1820.0,OUT046
NCK53,-287.0,OUT019
FDG45,3479.0,OUT049
DRH15,855.0,OUT035
FDO21,1705.0,OUT019
FDD14,4336.0,OUT027
FDC09,1708.0,OUT046
FDH45,2196.0,OUT027
FDV32,1068.0,OUT046
FDG12,2107.0,OUT035
FDS32,2321.0,OUT013
NCL55,3707.0,OUT018
DRE01,3927.0,OUT035
DRE15,1357.0,OUT049
NCL42,3797.0,OUT045
FDP31,1107.0,OUT013
FDN33,1296.0,OUT018
FDZ59,2653.0,OUT046
FDE45,943.0,OUT010
FDJ07,1951.0,OUT013
FDQ45,2748.0,OUT018
FDM33,4908.0,OUT027
FDO15,-613.0,OUT010
FDM46,1505.0,OUT013
FDR03,3245.0,OUT045
FDY49,2452.0,OUT018
FDQ60,1853.0,OUT045
FDW10,2909.0,OUT049
FDO51,906.0,OUT049
FDJ40,1552.0,OUT018
FDS20,2656.0,OUT018
FDU45,1881.0,OUT013
FDV02,2819.0,OUT035
FDN09,3848.0,OUT046
NCM55,4364.0,OUT027
FDN23,2104.0,OUT018
FDY31,415.0,OUT010
FDW03,-141.0,OUT010
FDD14,2890.0,OUT046
FDV23,2101.0,OUT017
DRI03,2713.0,OUT045
FDN13,1699.0,OUT035
FDF45,2480.0,OUT027
FDU46,1587.0,OUT035
FDB57,3672.0,OUT049
FDV12,1756.0,OUT049
FDQ58,2479.0,OUT013
NCA18,1917.0,OUT017
FDH52,1163.0,OUT049
FDM24,2192.0,OUT018
NCP43,4286.0,OUT027
NCO18,881.0,OUT019
FDM32,1589.0,OUT017
NCL07,717.0,OUT017
FDK03,4069.0,OUT013
FDP59,1773.0,OUT017
FDQ24,4067.0,OUT049
FDQ16,1524.0,OUT018
FDU44,2629.0,OUT013
FDH28,-1221.0,OUT010
FDV28,-1271.0,OUT019
FDM22,861.0,OUT045
FDR56,3145.0,OUT046
FDV39,3253.0,OUT049
FDU37,-555.0,OUT019
FDQ11,2155.0,OUT010
FDX02,3461.0,OUT045
NCS42,1219.0,OUT018
FDY57,2996.0,OUT027
FDB21,3915.0,OUT049
FDE28,3757.0,OUT017
FDQ55,1965.0,OUT017
FDA48,3621.0,OUT049
FDZ19,2685.0,OUT045
NCC43,3877.0,OUT045
NCV18,1293.0,OUT046
NCA42,2279.0,OUT018
FDY45,4078.0,OUT046
NCC30,2741.0,OUT045
FDM57,1453.0,OUT013
FDL09,759.0,OUT010
FDB09,3432.0,OUT027
FDT44,2019.0,OUT035
NCT06,4028.0,OUT027
FDX26,3013.0,OUT049
FDK32,2521.0,OUT013
DRA12,2286.0,OUT046
FDO46,1147.0,OUT010
FDE52,1499.0,OUT013
NCH42,3533.0,OUT045
FDV08,859.0,OUT035
FDB47,3092.0,OUT018
FDC28,-93.0,OUT010
FDD22,1824.0,OUT046
FDS07,3292.0,OUT027
DRI13,3353.0,OUT045
FDG32,3260.0,OUT018
FDU14,4061.0,OUT017
FDD28,-895.0,OUT019
NCP41,1829.0,OUT017
FDS08,2883.0,OUT049
FDX47,2469.0,OUT045
FDC53,-263.0,OUT019
FDQ19,3987.0,OUT035
FDL14,2429.0,OUT045
FDM33,1605.0,OUT019
FDA51,1757.0,OUT045
FDZ27,592.0,OUT018
FDT04,710.0,OUT046
DRC13,2142.0,OUT049
FDR16,4872.0,OUT027
FDQ03,5216.0,OUT027
FDE38,2795.0,OUT035
DRH23,2338.0,OUT027
FDT11,1127.0,OUT019
FDD09,2987.0,OUT035
FDR40,1309.0,OUT045
FDX07,3077.0,OUT017
FDR07,1683.0,OUT035
FDA51,1941.0,OUT017
FDT59,1767.0,OUT019
FDF20,3189.0,OUT017
FDR13,1805.0,OUT045
FDY26,3481.0,OUT049
FDW04,2221.0,OUT017
FDK52,3685.0,OUT017
FDN60,2601.0,OUT049
FDM09,841.0,OUT019
FDP46,1543.0,OUT049
FDB50,-645.0,OUT019
NCQ29,4151.0,OUT049
FDP16,5320.0,OUT027
FDX33,2352.0,OUT018
FDP07,1163.0,OUT010
FDN22,4009.0,OUT046
FDF39,4290.0,OUT049
FDS21,1133.0,OUT017
NCM42,1732.0,OUT013
FDK50,729.0,OUT019
DRF13,3774.0,OUT027
FDH35,2372.0,OUT018
FDP60,1392.0,OUT018
DRJ49,3522.0,OUT027
NCT42,449.0,OUT019
FDE38,2775.0,OUT049
FDI04,3287.0,OUT049
NCH54,2397.0,OUT045
FDT56,1102.0,OUT049
DRD15,3406.0,OUT018
FDV58,3101.0,OUT013
FDP21,3117.0,OUT049
FDH05,3747.0,OUT013
FDR10,4020.0,OUT027
NCP06,2277.0,OUT045
FDF33,1835.0,OUT049
DRK37,3011.0,OUT013
DRH49,1281.0,OUT045
FDT58,2693.0,OUT013
FDD41,1472.0,OUT018
FDP40,1576.0,OUT018
FDM51,3128.0,OUT027
FDO45,-453.0,OUT010
FDW33,-201.0,OUT010
FDY24,845.0,OUT045
FDB10,1867.0,OUT010
FDM40,2371.0,OUT035
NCI06,2933.0,OUT017
FDW12,447.0,OUT019
FDX48,3944.0,OUT027
NCW05,3106.0,OUT027
FDX27,1661.0,OUT017
DRM37,3041.0,OUT045
FDA38,3741.0,OUT045
FDR36,710.0,OUT046
FDZ45,3158.0,OUT046
FDG05,2661.0,OUT017
FDK28,4115.0,OUT013
FDV47,1325.0,OUT045
FDN21,2477.0,OUT045
FDP20,3484.0,OUT027
FDI35,2821.0,OUT045
DRY23,769.0,OUT013
FDA56,2069.0,OUT017
FDB09,2005.0,OUT013
NCO26,3282.0,OUT027
FDQ49,2296.0,OUT018
FDI52,3396.0,OUT027
FDZ44,3324.0,OUT027
FDZ09,2364.0,OUT018
FDY03,1955.0,OUT049
NCG42,2149.0,OUT017
DRI13,4882.0,OUT027
FDQ32,2087.0,OUT013
FDW16,1635.0,OUT035
FDU27,815.0,OUT046
FDR28,743.0,OUT010
FDQ49,667.0,OUT010
FDS37,1876.0,OUT046
FDW26,3268.0,OUT018
FDX12,3632.0,OUT018
NCP06,2408.0,OUT013
FDW45,427.0,OUT010
NCN30,1610.0,OUT049
FDN24,975.0,OUT049
NCL41,1974.0,OUT027
FDR02,-127.0,OUT019
FDD09,999.0,OUT010
FDS33,-501.0,OUT010
FDU22,1837.0,OUT045
FDI53,2649.0,OUT013
DRH01,2869.0,OUT049
FDX32,2353.0,OUT013
NCP30,411.0,OUT018
FDB60,3029.0,OUT045
FDB14,1653.0,OUT049
NCP02,1043.0,OUT035
FDJ10,2349.0,OUT017
FDG34,1832.0,OUT046
NCB18,1485.0,OUT017
FDM16,1367.0,OUT049
FDW25,1128.0,OUT018
FDB35,-393.0,OUT010
DRN11,2281.0,OUT013
FDF41,1991.0,OUT019
FDH16,1349.0,OUT045
NCQ50,3111.0,OUT018
DRH23,658.0,OUT018
DRJ37,2439.0,OUT013
DRJ24,4334.0,OUT027
FDY16,3083.0,OUT035
FDQ27,1661.0,OUT045
FDZ33,2285.0,OUT045
FDF29,2069.0,OUT045
FDA08,2750.0,OUT049
FDG31,1086.0,OUT046
FDE34,971.0,OUT019
NCR30,2608.0,OUT027
FDV33,4243.0,OUT035
DRZ24,1666.0,OUT018
NCL54,2867.0,OUT035
FDR12,2895.0,OUT049
NCC54,3784.0,OUT046
DRN59,789.0,OUT013
FDX50,-135.0,OUT019
FDV31,4268.0,OUT027
NCA29,4158.0,OUT027
FDW60,2968.0,OUT049
FDX08,2989.0,OUT017
DRD49,3731.0,OUT013
FDD33,3670.0,OUT046
FDW35,759.0,OUT013
FDJ36,1773.0,OUT017
FDV51,2771.0,OUT035
FDW36,1720.0,OUT046
FDH35,2644.0,OUT046
NCS30,3498.0,OUT027
FDN49,765.0,OUT017
FDL08,3660.0,OUT018
FDI09,3867.0,OUT013
FDP19,1820.0,OUT018
FDU21,-1305.0,OUT010
NCP41,1629.0,OUT045
FDY10,1847.0,OUT013
FDP12,424.0,OUT018
NCN26,1960.0,OUT049
FDK44,2801.0,OUT013
FDC28,1877.0,OUT049
FDJ41,5596.0,OUT027
NCT29,2067.0,OUT035
NCH42,1685.0,OUT019
FDU60,2460.0,OUT018
FDS02,3021.0,OUT045
FDC51,2036.0,OUT046
FDU03,2973.0,OUT013
FDX39,3317.0,OUT045
NCY05,-1307.0,OUT010
NCL06,5504.0,OUT027
FDD32,1467.0,OUT035
NCN41,1853.0,OUT045
NCX53,2350.0,OUT049
FDU57,513.0,OUT019
FDQ23,1690.0,OUT046
FDQ52,3845.0,OUT045
FDC14,645.0,OUT045
FDY09,2939.0,OUT035
FDQ28,2453.0,OUT045
FDV25,3514.0,OUT046
FDJ07,2003.0,OUT035
DRB25,1785.0,OUT049
FDK52,1679.0,OUT019
FDY52,2496.0,OUT027
FDB28,3134.0,OUT046
FDT36,739.0,OUT035
FDV25,3613.0,OUT017
NCN07,3492.0,OUT027
FDC57,3189.0,OUT017
FDQ03,3544.0,OUT018
FDU23,2765.0,OUT017
NCX41,3467.0,OUT035
NCD06,859.0,OUT035
FDW08,1637.0,OUT045
NCU29,2381.0,OUT017
NCE06,2550.0,OUT013
FDV52,11.0,OUT010
FDB02,2949.0,OUT017
NCR18,629.0,OUT045
FDK16,1625.0,OUT049
NCQ29,2137.0,OUT010
FDZ01,-179.0,OUT019
FDW27,2643.0,OUT035
FDD17,3524.0,OUT018
FDW39,2909.0,OUT013
DRH59,1097.0,OUT045
FDS52,1683.0,OUT013
FDU40,4536.0,OUT027
NCF54,2758.0,OUT013
FDH46,1621.0,OUT045
NCP14,1730.0,OUT049
FDH50,3071.0,OUT049
DRF15,539.0,OUT010
FDV27,2892.0,OUT027
NCJ06,2002.0,OUT049
FDN02,3008.0,OUT018
FDQ51,943.0,OUT049
FDQ07,3645.0,OUT017
FDS45,1840.0,OUT049
NCJ06,1837.0,OUT045
FDD36,2011.0,OUT035
FDY25,2845.0,OUT045
FDU52,2480.0,OUT046
DRK47,3665.0,OUT017
NCL30,2125.0,OUT017
FDN22,4131.0,OUT035
NCF30,3406.0,OUT027
FDK03,4203.0,OUT035
FDT45,1013.0,OUT017
NCC54,5178.0,OUT027
FDP08,2880.0,OUT018
FDU44,2643.0,OUT046
DRG39,991.0,OUT035
FDU32,2083.0,OUT049
FDY27,2953.0,OUT049
NCP54,1982.0,OUT013
NCZ41,2112.0,OUT049
DRL49,2299.0,OUT013
FDI05,1024.0,OUT018
FDY56,3541.0,OUT045
DRC13,2073.0,OUT013
NCV29,2917.0,OUT017
FDR24,1585.0,OUT049
FDZ34,2804.0,OUT018
FDP37,2123.0,OUT035
FDX08,4316.0,OUT027
FDS57,2181.0,OUT045
NCG18,1734.0,OUT049
FDK25,2460.0,OUT018
FDH53,1488.0,OUT049
DRI59,3282.0,OUT018
FDA52,2847.0,OUT046
FDT20,-1241.0,OUT010
FDE36,739.0,OUT019
FDI24,2861.0,OUT017
FDB28,2908.0,OUT018
FDV11,2941.0,OUT017
FDP01,2501.0,OUT046
FDD34,4028.0,OUT027
FDJ50,2312.0,OUT027
FDZ44,1937.0,OUT013
DRO59,1335.0,OUT035
DRB48,625.0,OUT045
FDR21,2540.0,OUT018
NCE42,1809.0,OUT010
FDO23,1504.0,OUT046
NCE30,3083.0,OUT018
FDQ22,771.0,OUT035
FDY01,1789.0,OUT045
FDS08,2909.0,OUT017
FDG28,3708.0,OUT018
FDQ51,628.0,OUT018
FDB05,4029.0,OUT017
FDO56,2015.0,OUT049
FDE02,1236.0,OUT018
FDN45,3613.0,OUT017
FDS09,885.0,OUT013
NCA54,2611.0,OUT018
FDP09,1475.0,OUT010
FDC53,1525.0,OUT045
NCM55,3021.0,OUT017
FDL09,2464.0,OUT018
FDA11,-383.0,OUT019
FDA50,1437.0,OUT045
FDC23,2949.0,OUT017
FDE22,2639.0,OUT049
FDD23,3018.0,OUT046
NCA29,2827.0,OUT049
FDK38,2360.0,OUT046
DRC13,1994.0,OUT046
NCP43,2925.0,OUT049
FDX28,1723.0,OUT049
FDF08,1601.0,OUT049
FDZ33,2386.0,OUT046
FDD10,2993.0,OUT049
FDO58,2685.0,OUT017
FDI50,3781.0,OUT017
FDO58,2565.0,OUT045
FDX08,2915.0,OUT013
NCK17,-1223.0,OUT010
FDF39,4315.0,OUT035
FDU45,-57.0,OUT010
NCJ18,1583.0,OUT018
DRC27,1967.0,OUT019
DRC25,1487.0,OUT035
FDU59,2675.0,OUT035
FDU28,3163.0,OUT035
NCP30,678.0,OUT046
FDB39,676.0,OUT018
FDE41,1487.0,OUT013
DRH11,-1005.0,OUT010
FDA58,3661.0,OUT045
FDU50,1907.0,OUT046
FDM34,2111.0,OUT013
FDM44,3084.0,OUT027
FDR39,2837.0,OUT045
FDM25,2749.0,OUT045
FDQ49,2644.0,OUT049
DRH25,622.0,OUT018
FDM09,4184.0,OUT027
FDL44,689.0,OUT019
NCR42,291.0,OUT018
DRL59,870.0,OUT046
FDX43,2723.0,OUT013
DRK47,1659.0,OUT010
FDU48,1860.0,OUT018
FDY12,789.0,OUT045
NCN43,1703.0,OUT018
NCM55,2643.0,OUT018
FDQ21,3428.0,OUT027
FDX13,4091.0,OUT035
NCK30,5404.0,OUT027
FDG20,2917.0,OUT049
DRG27,745.0,OUT017
FDY14,3924.0,OUT018
FDP59,1811.0,OUT035
FDU60,2821.0,OUT017
NCC18,765.0,OUT019
DRJ39,3529.0,OUT017
FDS07,1933.0,OUT049
FDM08,5004.0,OUT027
FDP51,1885.0,OUT045
FDU16,1507.0,OUT035
FDH12,1739.0,OUT013
DRE48,1211.0,OUT010
NCL42,5272.0,OUT027
FDR21,2741.0,OUT045
NCW29,2195.0,OUT035
FDO11,4033.0,OUT013
NCM31,2329.0,OUT049
FDV35,553.0,OUT019
FDF58,1125.0,OUT017
NCE43,2748.0,OUT049
FDA02,2459.0,OUT035
DRL37,-1161.0,OUT010
FDR24,1272.0,OUT018
FDW59,1467.0,OUT049
FDS22,912.0,OUT049
FDW24,925.0,OUT017
FDU24,1683.0,OUT035
FDA21,4416.0,OUT027
FDH58,3336.0,OUT027
FDW36,1432.0,OUT018
FDI45,4192.0,OUT027
FDU01,2760.0,OUT018
FDF35,3176.0,OUT027
FDU43,1909.0,OUT019
FDE24,387.0,OUT019
FDK50,2713.0,OUT049
FDG31,965.0,OUT045
FDC60,1405.0,OUT045
FDL36,1489.0,OUT013
FDP21,3085.0,OUT013
FDW16,1429.0,OUT045
FDX02,3653.0,OUT017
FDQ58,3928.0,OUT027
FDT51,1832.0,OUT046
FDD59,1443.0,OUT049
NCM42,1483.0,OUT018
FDA57,452.0,OUT018
FDZ48,1923.0,OUT035
FDE46,2365.0,OUT045
NCZ30,23.0,OUT019
FDB56,3125.0,OUT017
FDA25,3164.0,OUT027
FDD20,2055.0,OUT013
FDL25,1557.0,OUT013
NCO18,2890.0,OUT049
FDJ45,685.0,OUT017
FDR12,2867.0,OUT035
NCF19,-1139.0,OUT010
FDK25,2671.0,OUT046
NCR17,1817.0,OUT046
FDC52,2484.0,OUT046
NCA54,2941.0,OUT017
FDR45,1907.0,OUT010
NCM19,1909.0,OUT049
FDF39,5652.0,OUT027
FDX23,1671.0,OUT049
FDD58,3040.0,OUT027
FDX28,1667.0,OUT013
NCD31,2596.0,OUT013
FDU57,2188.0,OUT018
FDI27,821.0,OUT046
NCM42,1718.0,OUT046
FDD32,2804.0,OUT027
FDI34,3687.0,OUT013
NCM29,2160.0,OUT049
